"text","intent","sentiment","priority"
"من فضلك، حبيت أقولكم ان الاوردر #1003 وصل بسلامة برجاء الإفادة","track_order","positive","low"
"على فكرة، حبيت أقولكم ان الاوردر #1003 وصل بسلامة ياريت حد يرد عليا","track_order","positive","low"
"معلش، حبيت أقولكم ان الاوردر #1001 وصل بسلامة وشكراً لتعاونكم","track_order","positive","low"
"بجد حبيت أقولكم ان الأوردر #1002 وصل بسلامة","track_order","positive","low"
"على فكرة، حبيت أقولكم ان الاوردر #1003 وصل بسلامة","track_order","positive","low"
"بجد التوصيل كان أحسن من المتوقع، شكراً في انتظار ردكم","track_order","positive","low"
"لو سمحت، التوصيل كان أحسن من المتوقع، شكراً ياريت حد يرد عليا","track_order","positive","low"
"طب التوصيل كان أحسن من المتوقع، شكراً ياريت حد يرد عليا","track_order","positive","low"
"معلش، التوصيل كان أحسن من المتوقع، شكراً وشكراً لتعاونكم","track_order","positive","low"
"بجد التوصيل كان أحسن من المتوقع، شكراً ياريت حد يرد عليا","track_order","positive","low"
"معلش، التوصيل كان أحسن من المتوقع، شكراً في انتظار ردكم","track_order","positive","low"
"بجد التوصيل كان أحسن من المتوقع، شكراً وشكراً لتعاونكم","track_order","positive","low"
"معلش، التوصيل كان أحسن من المتوقع، شكراً","track_order","positive","low"
"على فكرة، التوصيل كان أحسن من المتوقع، شكراً في انتظار ردكم","track_order","positive","low"
"من فضلك، التوصيل كان أحسن من المتوقع، شكراً","track_order","positive","low"
"من فضلك، التوصيل كان أحسن من المتوقع، شكراً في انتظار ردكم","track_order","positive","low"
"طب التوصيل كان أحسن من المتوقع، شكراً وشكراً لتعاونكم","track_order","positive","low"
"لو سمحت، لاحظت ان في تأخير بسيط في الشحنة وشكراً لتعاونكم","track_order","negative","medium"
"لو سمحت، لاحظت ان في تأخير بسيط في الشحنه في انتظار ردكم","track_order","negative","medium"
"بجد لاحظت ان في تأخير بسيط في الشحنة برجاء الإفادة","track_order","negative","medium"
"بجد لاحظت ان في تأخير بسيط في الشحنه في انتظار ردكم","track_order","negative","medium"
"لو سمحت، لاحظت ان في تأخير بسيط في الشحنه برجاء الإفادة","track_order","negative","medium"
"على فكرة، لاحظت ان في تأخير بسيط في الشحنة في انتظار ردكم","track_order","negative","medium"
"على فكرة، لاحظت ان في تأخير بسيط في الشحنه ياريت حد يرد عليا","track_order","negative","medium"
"معلش، لاحظت ان في تأخير بسيط في الشحنة ياريت حد يرد عليا","track_order","negative","medium"
"لو سمحت، لاحظت ان في تأخير بسيط في الشحنة ياريت حد يرد عليا","track_order","negative","medium"
"طب لاحظت ان في تأخير بسيط في الشحنة ياريت حد يرد عليا","track_order","negative","medium"
"لاحظت ان في تأخير بسيط في الشحنة وشكراً لتعاونكم","track_order","negative","medium"
"على فكرة، لاحظت ان في تأخير بسيط في الشحنة برجاء الإفادة","track_order","negative","medium"
"الشحنه متأخرة يوم عن المعاد المتوقع","track_order","negative","medium"
"على فكرة، الشحنة متأخرة يوم عن المعاد المتوقع وشكراً لتعاونكم","track_order","negative","medium"
"طب الشحنه متأخرة يوم عن المعاد المتوقع برجاء الإفادة","track_order","negative","medium"
"لو سمحت، الشحنه متأخرة يوم عن المعاد المتوقع ياريت حد يرد عليا","track_order","negative","medium"
"بجد الشحنة متأخرة يوم عن المعاد المتوقع","track_order","negative","medium"
"طب الشحنة متاخرة يوم عن المعاد المتوقع ياريت حد يرد عليا","track_order","negative","medium"
"على فكرة، الشحنه متأخرة يوم عن المعاد المتوقع في انتظار ردكم","track_order","negative","medium"
"من فضلك، الشحنة متاخرة يوم عن المعاد المتوقع","track_order","negative","medium"
"طب الشحنة متأخرة يوم عن المعاد المتوقع وشكراً لتعاونكم","track_order","negative","medium"
"من فضلك، الشحنة متأخرة يوم عن المعاد المتوقع وشكراً لتعاونكم","track_order","negative","medium"
"الشحنة متاخرة يوم عن المعاد المتوقع ياريت حد يرد عليا","track_order","negative","medium"
"بجد الشحنة متأخرة يوم عن المعاد المتوقع في انتظار ردكم","track_order","negative","medium"
"معلش، الشحنة اتاخرت والموعد المهم بتاعي قرب برجاء الإفادة","track_order","negative","high"
"من فضلك، الشحنة اتأخرت والموعد المهم بتاعي قرب","track_order","negative","high"
"طب الشحنة اتأخرت والموعد المهم بتاعي قرب وشكراً لتعاونكم","track_order","negative","high"
"على فكرة، الشحنة اتأخرت والموعد المهم بتاعي قرب برجاء الإفادة","track_order","negative","high"
"على فكرة، الشحنة اتأخرت والموعد المهم بتاعي قرب وشكراً لتعاونكم","track_order","negative","high"
"من فضلك، الشحنة اتأخرت والموعد المهم بتاعي قرب في انتظار ردكم","track_order","negative","high"
"على فكرة، الشحنه اتأخرت والموعد المهم بتاعي قرب في انتظار ردكم","track_order","negative","high"
"بجد الشحنة اتأخرت والموعد المهم بتاعي قرب في انتظار ردكم","track_order","negative","high"
"على فكرة، الشحنة اتاخرت والموعد المهم بتاعي قرب ياريت حد يرد عليا","track_order","negative","high"
"الشحنة اتأخرت والموعد المهم بتاعي قرب برجاء الإفادة","track_order","negative","high"
"طب الشحنة اتأخرت والموعد المهم بتاعي قرب","track_order","negative","high"
"بجد الشحنه اتأخرت والموعد المهم بتاعي قرب برجاء الإفادة","track_order","negative","high"
"على فكرة، الطلب اتأخر شوية عن المعاد، في مشكلة؟","track_order","negative","medium"
"لو سمحت، الطلب اتاخر شوية عن المعاد، في مشكلة؟ وشكراً لتعاونكم","track_order","negative","medium"
"لو سمحت، الطلب اتاخر شوية عن المعاد، في مشكلة؟ برجاء الإفادة","track_order","negative","medium"
"الطلب اتأخر شوية عن المعاد، في مشكلة؟ ياريت حد يرد عليا","track_order","negative","medium"
"من فضلك، الطلب اتاخر شوية عن المعاد، في مشكلة؟","track_order","negative","medium"
"بجد الطلب اتأخر شوية عن المعاد، في مشكلة؟ في انتظار ردكم","track_order","negative","medium"
"من فضلك، الطلب اتأخر شوية عن المعاد، في مشكلة؟ برجاء الإفادة","track_order","negative","medium"
"طب الطلب اتاخر شوية عن المعاد، في مشكلة؟ وشكراً لتعاونكم","track_order","negative","medium"
"طب الطلب اتاخر شوية عن المعاد، في مشكلة؟","track_order","negative","medium"
